,이름,평점,주소,주력 메뉴,가격대,망고플레이트 주소
2537,연어식당,"
3.9
",서울특별시 송파구 올림픽로35가길 9 잠실 푸르지오월드마크 상가 1F 132호,"
회 / 스시
",만원-2만원,https://www.mangoplate.com//restaurants/7LeH2dfX6t7P
2538,늘푸른목장,"
3.9
",서울특별시 송파구 백제고분로9길 34,"
고기 요리
",2만원-3만원,https://www.mangoplate.com//restaurants/rew7gTaYu5
2539,본투비블루,"
3.9
",서울특별시 송파구 송파대로32길 15 금호아파트상가 1F 120호,"
카페 / 디저트
",만원 미만,https://www.mangoplate.com//restaurants/q60wDf51JMtC
2540,쥬뗑뷔뜨,"
3.9
",서울특별시 송파구 백제고분로40길 14 1F,"
베이커리
",만원 미만,https://www.mangoplate.com//restaurants/s7x431dKb54e
2541,카레바시야,"
3.9
",서울특별시 송파구 올림픽로32길 57 104호,"
돈부리 / 일본 카레 / 벤토
",만원 미만,https://www.mangoplate.com//restaurants/RR2K01YxqmbL
2542,청와옥,"
3.9
",서울특별시 송파구 위례성대로 48 반도빌딩 1F,"
탕 / 찌개 / 전골
",만원 미만,https://www.mangoplate.com//restaurants/P85YwL15FTAT
2543,쿠차라,"
3.9
",서울특별시 송파구 올림픽로35길 123 향군타워 1F,"
남미 음식
",만원 미만,https://www.mangoplate.com//restaurants/spl7_3ooWhTF
2544,콘메,"
3.9
",서울특별시 송파구 백제고분로42길 6-30 1F,"
기타 양식
",만원-2만원,https://www.mangoplate.com//restaurants/Senr4ZgwxGa6
2545,장칼집,"
3.9
",서울특별시 송파구 가락로6길 3,"
국수 / 면 요리
",만원 미만,https://www.mangoplate.com//restaurants/WUmPSgM5vPLC
2546,연백냉면,"
3.9
",서울특별시 송파구 새말로12길 7,"
국수 / 면 요리
",만원 미만,https://www.mangoplate.com//restaurants/E_rSGnTSKf
2547,홍종흔베이커리,"
3.9
",서울특별시 송파구 동남로 157 B1,"
베이커리
",만원 미만,https://www.mangoplate.com//restaurants/JVuesvAGrxN2
2548,대중음악박물관,"
3.9
",서울특별시 송파구 올림픽로 300 롯데월드몰 5F,"
카페 / 디저트
",만원 미만,https://www.mangoplate.com//restaurants/PjJfFCUAL3Ii
2549,이성당카페,"
3.9
",서울특별시 송파구 올림픽로 300 6F,"
카페 / 디저트
",만원 미만,https://www.mangoplate.com//restaurants/eTzAzmZuQo
2550,효모,"
3.9
",서울특별시 송파구 석촌호수로12길 20 105호,"
베이커리
",만원 미만,https://www.mangoplate.com//restaurants/x0ZbnVI0c6gY
2551,혜영식당,"
3.9
",서울특별시 송파구 송파대로20길 4,"
정통 일식 / 일반 일식
",만원-2만원,https://www.mangoplate.com//restaurants/M81AC0dsbIuJ
2552,카페싱송,"
3.9
",서울특별시 송파구 송파대로42길 6-1,만원 미만,무료주차 가능 ,https://www.mangoplate.com//restaurants/W8B4RbHiBmpA
2553,렌토,"
3.9
",서울특별시 송파구 위례성대로12길 5-6,"
카페 / 디저트
",만원 미만,https://www.mangoplate.com//restaurants/yblvuzDNKyrl
2554,라쁘띠,"
3.9
",서울특별시 송파구 가락로11길 19 1F,"
카페 / 디저트
",만원 미만,https://www.mangoplate.com//restaurants/O1tZ96e0wz0n
2555,동래별장,"
3.9
",서울특별시 송파구 올림픽로32길 18-11 1F,"
해산물 요리
",2만원-3만원,https://www.mangoplate.com//restaurants/ceLRcjaSXFYN
2556,진대감,"
3.9
",서울특별시 송파구 오금로13길 6,"
고기 요리
",2만원-3만원,https://www.mangoplate.com//restaurants/uhIbDTDBf8hC
2557,씨젬므쥬르,"
3.9
",서울특별시 송파구 백제고분로41길 25,"
이탈리안
",만원-2만원,https://www.mangoplate.com//restaurants/qowLCjzlhrs3
2558,카페 앙떼띠,"
3.9
",서울특별시 송파구 올림픽로 342,만원 미만,,https://www.mangoplate.com//restaurants/Xln_E5v1waQr
2559,시부야돈까스,"
3.9
",서울특별시 송파구 올림픽로35길 112 B상가 B1 15호,"
까스 요리
",만원 미만,https://www.mangoplate.com//restaurants/Pu7eAoTOqx8l
2560,한양중식,"
3.9
",서울특별시 송파구 올림픽로 240 롯데마트 6F,"
정통 중식 / 일반 중식
",만원 미만,https://www.mangoplate.com//restaurants/vGRQdj1zRmB6
2561,토키야,"
3.9
",서울특별시 송파구 위례성대로2길 8,"
정통 일식 / 일반 일식
",만원-2만원,https://www.mangoplate.com//restaurants/2WTBplbRr1gI
2562,모범가츠,"
3.9
",서울특별시 송파구 동남로2길 8,"
까스 요리
",만원 미만,https://www.mangoplate.com//restaurants/Lsu4n1RYxRyg
2563,베이크,"
3.9
",서울특별시 송파구 올림픽로 240 롯데백화점잠실점 B1,"
카페 / 디저트
",만원 미만,https://www.mangoplate.com//restaurants/kBio059O1htQ
2564,뉴오리진,"
3.9
",서울특별시 송파구 올림픽로 300 롯데월드몰 4F,"
카페 / 디저트
",만원-2만원,https://www.mangoplate.com//restaurants/sg9PT4SqADxu
2565,만족오향족발,"
3.9
",서울특별시 송파구 백제고분로7길 28-17,"
고기 요리
",만원-2만원,https://www.mangoplate.com//restaurants/PHDObsvlRM
2566,베질루르,"
3.9
",서울특별시 송파구 올림픽로 300 잠실 롯데월드몰 5F,만원 미만,주차공간없음 10분당 500원,https://www.mangoplate.com//restaurants/uC0vodCqMF-g
2567,팻어케이크,"
3.9
",서울특별시 송파구 백제고분로41길 20,"
카페 / 디저트
",만원 미만,https://www.mangoplate.com//restaurants/NnZHJL4_EH7z
2568,가렛팝콘샵,"
3.9
",서울특별시 송파구 올림픽로 300 롯데월드몰 B1,"
카페 / 디저트
",만원 미만,https://www.mangoplate.com//restaurants/aNwp-t7y3N
2569,프라자손칼국수,"
3.9
",서울특별시 송파구 문정로 125,"
국수 / 면 요리
",만원 미만,https://www.mangoplate.com//restaurants/EwiZBWwDGe
2570,소울컵,"
3.9
",서울특별시 송파구 올림픽로 300 롯데월드몰 2F,만원 미만,유료주차 가능 10분당 500원,https://www.mangoplate.com//restaurants/gvoUbrziS_wX
2571,콩카페,"
3.9
",서울특별시 송파구 올림픽로 240 B1,"
카페 / 디저트
",만원 미만,https://www.mangoplate.com//restaurants/vOU1qhOQROux
2572,마라고메,"
3.9
",서울특별시 송파구 올림픽로32길 13,"
기타 중식
",만원 미만,https://www.mangoplate.com//restaurants/pGI9KvmIXqAD
2573,파스퇴르밀크바,"
3.9
",서울특별시 송파구 올림픽로 300 롯데월드몰 4F,"
카페 / 디저트
",만원 미만,https://www.mangoplate.com//restaurants/0KKJJFq0kJu1
2574,리프커피바,"
3.9
",서울특별시 송파구 백제고분로43길 24,"
카페 / 디저트
",만원 미만,https://www.mangoplate.com//restaurants/KdcwIaz-GRTZ
2575,원조공주떡집,"
3.9
",서울특별시 송파구 올림픽로 300 롯데월드몰 식당가 5F,"
카페 / 디저트
",만원 미만,https://www.mangoplate.com//restaurants/3a_9zOcJw8Y4
2576,키친205,"
3.9
",서울특별시 송파구 올림픽로 300 롯데월드몰 B1,만원 미만,유료주차 가능 ,https://www.mangoplate.com//restaurants/tJq8f2C1gchB
2577,세련,"
3.9
",서울특별시 송파구 백제고분로45길 8-1,만원 미만,,https://www.mangoplate.com//restaurants/CVgL7TPf-tY9
2578,스테이,"
3.8
",서울특별시 송파구 올림픽로 300 롯데월드타워 81F,"
프랑스 음식
",4만원 이상,https://www.mangoplate.com//restaurants/1fc3r1gDD_c_
2579,바이킹스워프,"
3.8
",서울특별시 송파구 올림픽로 300 롯데월드몰 4F,"
시푸드 요리
",4만원 이상,https://www.mangoplate.com//restaurants/VUw7BCxrpE
2580,프로퍼커피바,"
3.8
",서울특별시 송파구 위례성대로22길 6,"
카페 / 디저트
",만원 미만,https://www.mangoplate.com//restaurants/UobeqW4wII
2581,겟썸커피,"
3.8
",서울특별시 송파구 오금로16길 12 롯데에비뉴엘 6F,"
카페 / 디저트
",만원 미만,https://www.mangoplate.com//restaurants/TDn3ri6yZB1D
2582,위커파크,"
3.8
",서울특별시 송파구 석촌호수로 298,"
카페 / 디저트
",만원 미만,https://www.mangoplate.com//restaurants/l2kN7atL7XaL
2583,일도씨찜닭,"
3.8
",서울특별시 송파구 석촌호수로 258 아르누보팰리스 1F,"
닭 / 오리 요리
",2만원-3만원,https://www.mangoplate.com//restaurants/djYrhomPc4j2
2584,프레스커피,"
3.8
",서울특별시 송파구 백제고분로45길 17-3 4F,"
카페 / 디저트
",만원 미만,https://www.mangoplate.com//restaurants/0Yj5n-soQzyw
2585,초이스시,"
3.8
",서울특별시 송파구 올림픽로 145,"
회 / 스시
",2만원-3만원,https://www.mangoplate.com//restaurants/W3hwhMg7Ddr6
2586,길리안초콜릿카페,"
3.8
",서울특별시 송파구 올림픽로 300 롯데월드몰,"
카페 / 디저트
",만원 미만,https://www.mangoplate.com//restaurants/hsY-N37_rC
2587,Le Sud Seoul,"
3.8
",서울특별시 송파구 위례성대로12길 18 에이치에스빌딩,"
카페 / 디저트
",만원 미만,https://www.mangoplate.com//restaurants/XVX_h5CJW0Wh
2588,벨라스 가든,"
3.8
",서울특별시 송파구 백제고분로41길 42-19,"
브런치 / 버거 / 샌드위치
",2만원-3만원,https://www.mangoplate.com//restaurants/1ZM3R9c3Uhgq
2589,골든타이,"
3.8
",서울특별시 송파구 위례성대로 66 1F,"
태국 음식
",만원-2만원,https://www.mangoplate.com//restaurants/cvEkMcK2y4
2590,부산양곱창,"
3.8
",서울특별시 송파구 백제고분로7길 52-24,"
고기 요리
",2만원-3만원,https://www.mangoplate.com//restaurants/1ZftsVW3PW
2591,을밀대,"
3.8
",서울특별시 송파구 오금로15길 7-13,"
국수 / 면 요리
",만원-2만원,https://www.mangoplate.com//restaurants/n9xAICgYeJtT
2592,시그니엘 서울 더라운지,"
3.8
",서울특별시 송파구 올림픽로 300 롯데월드타워 79F,"
카페 / 디저트
",4만원 이상,https://www.mangoplate.com//restaurants/GcvGqO38fqe4
2593,Murmur,"
3.8
",서울특별시 송파구 삼학사로18길 5,"
카페 / 디저트
",만원 미만,https://www.mangoplate.com//restaurants/l4lflCWOyh0H
2594,라치오,"
3.8
",서울특별시 송파구 동남로4길 20,"
이탈리안
",만원-2만원,https://www.mangoplate.com//restaurants/HuxL1y3HRa
2595,진성한우곱창,"
3.8
",서울특별시 송파구 송파대로28길 27 성원상떼빌 1F,"
고기 요리
",만원-2만원,https://www.mangoplate.com//restaurants/t8nc3RQzjn
2596,가락골마산아구찜,"
3.8
",서울특별시 송파구 송이로19길 3,"
해산물 요리
",2만원-3만원,https://www.mangoplate.com//restaurants/aAeB4WEkUD
2597,젤라떼리아도도,"
3.8
",서울특별시 송파구 백제고분로41길 27-25 1F,"
카페 / 디저트
",만원 미만,https://www.mangoplate.com//restaurants/GHsORM2fZQir
2598,카페사브레,"
3.8
",서울특별시 송파구 송파대로46길 28,"
카페 / 디저트
",만원 미만,https://www.mangoplate.com//restaurants/apynTDfUzTP2
2599,케이트분식당,"
3.8
",서울특별시 송파구 올림픽로35길 104 장미종합상가 B동 B1 13호,"
기타 한식
",만원 미만,https://www.mangoplate.com//restaurants/ax15X4del5H7
2600,야키토리토리야,"
4.7
",서울특별시 양천구 오목로 345 슬로우스퀘어 115호,"
이자카야 / 오뎅 / 꼬치
",4만원 이상,https://www.mangoplate.com//restaurants/6cKGGzbeC1o-
2601,우직,"
4.4
",서울특별시 양천구 목동중앙본로29길 6 1F,"
고기 요리
",3만원-4만원,https://www.mangoplate.com//restaurants/XlgM9X_hqFU-
2602,히노야마,"
4.4
",서울특별시 양천구 목동서로 349 센트럴프라자,"
정통 일식 / 일반 일식
",만원-2만원,https://www.mangoplate.com//restaurants/iuwHvXZjVeGr
2603,마나쯔(휴업중),"
4.2
",서울특별시 양천구 신정중앙로 101-3 1F,"
라멘 / 소바 / 우동
",만원 미만,https://www.mangoplate.com//restaurants/x_FFrOxfh3Wy
2604,오목집,"
4.1
",서울특별시 양천구 목동서로 155 파라곤 B1,"
고기 요리
",2만원-3만원,https://www.mangoplate.com//restaurants/wWfxlwULHl
2605,금성수제돈까스,"
4.1
",서울특별시 양천구 목동동로10길 12-24,"
기타 한식
",만원 미만,https://www.mangoplate.com//restaurants/A4JzUBKB2byZ
2606,미시락칼국수,"
4.1
",서울특별시 양천구 목동중앙북로16길 10,"
국수 / 면 요리
",만원 미만,https://www.mangoplate.com//restaurants/D49sRLtT_W
2607,아리네,"
4.1
",서울특별시 양천구 목동동로 222-11,"
카페 / 디저트
",만원 미만,https://www.mangoplate.com//restaurants/nuD9izKNd2zq
2608,일미락,"
3.9
",서울특별시 양천구 목동동로 226-16,"
고기 요리
",만원-2만원,https://www.mangoplate.com//restaurants/8IMM7P08_F
2609,파티세리소나,"
3.9
",서울특별시 양천구 오목로34길 4,"
베이커리
",만원 미만,https://www.mangoplate.com//restaurants/UTcq3Hi0I3F1
2610,살구나무집칼국수,"
3.9
",서울특별시 양천구 중앙로32길 35,"
국수 / 면 요리
",만원 미만,https://www.mangoplate.com//restaurants/sD7fze3iCt
2611,아모르버터,"
3.9
",서울특별시 양천구 오목로48길 20-1,"
카페 / 디저트
",만원 미만,https://www.mangoplate.com//restaurants/GkhTgVYX5P_o
2612,팔각도,"
3.9
",서울특별시 양천구 목동동로 266-1 1F,"
닭 / 오리 요리
",만원-2만원,https://www.mangoplate.com//restaurants/ny7ksCBq2bG5
2613,황금오리농장,"
3.9
",서울특별시 양천구 국회대로 176,"
닭 / 오리 요리
",만원-2만원,https://www.mangoplate.com//restaurants/M-Ir4hb6fI
2614,홍마방,"
3.9
",서울특별시 양천구 목동중앙북로14길 1 1F,"
기타 중식
",만원 미만,https://www.mangoplate.com//restaurants/K3DFgepmBg6r
2615,푸오꼬,"
3.8
",서울특별시 양천구 목동동로 293 현대41타워 B1,"
이탈리안
",만원-2만원,https://www.mangoplate.com//restaurants/1QesQYIBsK
2616,목동버거,"
3.8
",서울특별시 양천구 중앙로32길 77,"
브런치 / 버거 / 샌드위치
",만원 미만,https://www.mangoplate.com//restaurants/hqCgta3qpAZK
2617,닥터로빈,"
3.8
",서울특별시 양천구 오목로 299 목동트라팰리스,"
이탈리안
",만원-2만원,https://www.mangoplate.com//restaurants/xVrKXt1KVA
2618,쿠마카세,"
3.8
",서울특별시 양천구 목동동로 228-12,"
이자카야 / 오뎅 / 꼬치
",2만원-3만원,https://www.mangoplate.com//restaurants/FGSz2qNBuu
2619,엉털네숯불꼼장어,"
3.8
",서울특별시 양천구 등촌로 36,"
해산물 요리
",만원-2만원,https://www.mangoplate.com//restaurants/1I7OD5NckN
2620,카페 제하,"
3.8
",서울특별시 양천구 목동동로 177,"
카페 / 디저트
",만원 미만,https://www.mangoplate.com//restaurants/FPCe68u3P4Vy
2621,댓짱돈까스,"
3.8
",서울특별시 양천구 목동서로 225,"
까스 요리
",만원 미만,https://www.mangoplate.com//restaurants/TSROgRGisK
2622,가랑삼계탕,"
3.8
",서울특별시 양천구 목동로 210,"
탕 / 찌개 / 전골
",만원-2만원,https://www.mangoplate.com//restaurants/UzWhwg-E_D
2623,밥초,"
3.8
",서울특별시 양천구 오목로48길 10,"
회 / 스시
",만원-2만원,https://www.mangoplate.com//restaurants/6XFfrdg-h7b-
2624,한스,"
3.8
",서울특별시 양천구 오목로 287 1F,"
카페 / 디저트
",만원 미만,https://www.mangoplate.com//restaurants/_548OAOl_n
2625,카멜리온,"
3.7
",서울특별시 양천구 오목로 196,"
베이커리
",만원 미만,https://www.mangoplate.com//restaurants/zw8Y-XKD_I5M
2626,엉짱윤치킨,"
3.7
",서울특별시 양천구 목동동로 177 삼성쉐르빌 2차 상가 1F 101호,만원-2만원,유료주차 가능 ,https://www.mangoplate.com//restaurants/L9lQ9kpiVtMx
2627,밀탑,"
3.7
",서울특별시 양천구 목동동로 257 현대백화점 목동점 6F,"
카페 / 디저트
",만원 미만,https://www.mangoplate.com//restaurants/4FCyvkTdJj
2628,에프스토리,"
3.6
",서울특별시 양천구 목동동로 226-19,"
카페 / 디저트
",만원 미만,https://www.mangoplate.com//restaurants/ltnEjOZlOH
2629,라고파스타,"
3.6
",서울특별시 양천구 목동동로 293 현대 41 타워 1F,"
기타 양식
",만원-2만원,https://www.mangoplate.com//restaurants/N3Lz7vPdMw
2630,평미가,"
3.6
",서울특별시 양천구 목동동로10길 16,"
국수 / 면 요리
",만원 미만,https://www.mangoplate.com//restaurants/Eis5YkWDyZ
2631,파스타농장,"
3.6
",서울특별시 양천구 은행정로4길 22,"
기타 양식
",만원-2만원,https://www.mangoplate.com//restaurants/GAMGzFGJgF
2632,매드포갈릭,"
3.6
",서울특별시 양천구 목동동로 233-3,"
이탈리안
",2만원-3만원,https://www.mangoplate.com//restaurants/hR-fjw4oHr
2633,젠틀한식탁,"
3.5
",서울특별시 양천구 목동동로14길 10,"
이탈리안
",만원-2만원,https://www.mangoplate.com//restaurants/qflZw8l-0b8x
2634,씨포,"
3.5
",서울특별시 양천구 목동서로 155,"
카페 / 디저트
",만원 미만,https://www.mangoplate.com//restaurants/fd7n_72omK
2635,일도씨닭갈비,"
3.5
",서울특별시 양천구 목동동로 293 현대41타워 3F,"
닭 / 오리 요리
",만원-2만원,https://www.mangoplate.com//restaurants/4aDy-TIwlIHj
2636,커피별녹색잔,"
3.5
",서울특별시 양천구 목동로21길 26,"
카페 / 디저트
",만원 미만,https://www.mangoplate.com//restaurants/e8NNI3-WpFea
2637,만담상점,"
3.4
",서울특별시 양천구 목동서로 133-4 스카이포레 1F,"
일반 주점
",만원-2만원,https://www.mangoplate.com//restaurants/9tVqIiWN7i
2638,해몽,"
3.4
",서울특별시 양천구 오목로 345,"
고기 요리
",만원-2만원,https://www.mangoplate.com//restaurants/ayD0DQw8vB
2639,가쯔레쯔,"
3.4
",서울특별시 양천구 목동서로 155 B1,"
정통 일식 / 일반 일식
",만원 미만,https://www.mangoplate.com//restaurants/vq014uOrGh
2640,곱창이야기,"
3.4
",서울특별시 양천구 오목로 337-15,"
고기 요리
",만원-2만원,https://www.mangoplate.com//restaurants/23cvEOtBUh
2641,타코벳,"
3.4
",서울특별시 양천구 신목로2길 68,"
남미 음식
",만원 미만,https://www.mangoplate.com//restaurants/n8pD0ZSnl0
